datetime,open,close,high,low,volume
2013-12-06 14:04:00,125.55,125.0,125.6,124.95,1516
2013-12-06 14:05:00,125.0,124.75,125.0,124.6,1038
2013-12-06 14:06:00,124.6,124.65,124.9,124.55,824
2013-12-06 14:07:00,124.65,124.55,124.75,124.55,586
2013-12-06 14:08:00,124.55,124.65,124.65,124.4,1112
2013-12-06 14:09:00,124.65,124.55,124.65,124.45,430
2013-12-06 14:10:00,124.5,124.45,124.5,124.4,256
2013-12-06 14:11:00,124.45,125.0,125.05,124.45,848
2013-12-06 14:12:00,125.05,124.3,125.1,124.3,740
2013-12-06 14:13:00,124.3,124.55,124.7,124.25,554
2013-12-06 14:14:00,124.55,124.65,124.7,124.55,334
2013-12-06 14:15:00,124.65,124.55,124.65,124.45,492
2013-12-06 14:16:00,124.5,124.65,124.7,124.45,232
2013-12-06 14:17:00,124.65,124.7,124.7,124.6,58
2013-12-06 14:18:00,124.65,124.65,124.8,124.6,272
2013-12-06 14:19:00,124.65,124.3,124.75,124.3,378
2013-12-06 14:20:00,124.3,124.65,124.65,124.3,448
2013-12-06 14:21:00,124.65,124.65,124.65,124.55,112
2013-12-06 14:22:00,124.65,124.75,124.75,124.65,96
2013-12-06 14:23:00,124.75,125.15,125.3,124.75,1136
2013-12-06 14:24:00,125.2,125.1,125.2,125.05,466
2013-12-06 14:25:00,125.1,125.1,125.15,125.05,296
2013-12-06 14:26:00,125.1,125.1,125.15,125.05,112
2013-12-06 14:27:00,125.1,124.9,125.1,124.85,1040
2013-12-06 14:28:00,124.9,125.1,125.15,124.9,168
2013-12-06 14:29:00,125.1,125.7,125.75,125.05,1290
2013-12-06 14:30:00,125.7,125.45,125.7,125.25,876
2013-12-06 14:31:00,125.45,125.1,125.45,125.05,416
2013-12-06 14:32:00,125.1,125.1,125.15,125.05,358
2013-12-06 14:33:00,125.1,125.25,125.25,125.1,322
2013-12-06 14:34:00,125.25,125.15,125.25,125.15,216
2013-12-06 14:35:00,125.15,125.15,125.2,125.15,204
2013-12-06 14:36:00,125.15,125.0,125.2,124.85,504
2013-12-06 14:37:00,125.0,125.0,125.05,124.9,188
2013-12-06 14:38:00,125.0,124.9,125.0,124.9,236
2013-12-06 14:39:00,124.9,125.0,125.0,124.9,76
2013-12-06 14:40:00,125.0,125.15,125.2,125.0,194
2013-12-06 14:41:00,125.1,125.15,125.15,125.1,44
2013-12-06 14:42:00,125.15,125.2,125.25,125.15,208
2013-12-06 14:43:00,125.2,125.25,125.25,125.2,50
2013-12-06 14:44:00,125.2,125.2,125.25,125.15,50
2013-12-06 14:45:00,125.2,125.65,125.65,125.2,234
2013-12-06 14:46:00,125.7,126.0,126.0,125.45,946
2013-12-06 14:47:00,125.95,125.0,126.05,125.0,1318
2013-12-06 14:48:00,125.0,125.15,125.3,124.95,580
2013-12-06 14:49:00,125.15,125.2,125.2,125.1,150
2013-12-06 14:50:00,125.15,125.25,125.25,125.15,214
2013-12-06 14:51:00,125.25,125.15,125.25,125.15,178
2013-12-06 14:52:00,125.2,125.2,125.35,125.15,238
2013-12-06 14:53:00,125.25,125.15,125.25,125.15,98
2013-12-06 14:54:00,125.15,125.2,125.2,125.15,98
2013-12-06 14:55:00,125.2,125.45,125.55,125.15,410
2013-12-06 14:56:00,125.45,125.5,125.55,125.35,314
2013-12-06 14:57:00,125.5,125.5,125.5,125.35,222
2013-12-06 14:58:00,125.5,125.45,125.5,125.4,170
2013-12-06 14:59:00,125.4,125.85,125.9,125.35,482
2013-12-06 15:00:00,125.8,125.85,126.05,125.7,646
2013-12-09 09:01:00,126.0,125.55,126.0,125.3,614
2013-12-09 09:02:00,125.55,125.55,125.6,125.3,246
2013-12-09 09:03:00,125.6,125.75,125.8,125.45,190
2013-12-09 09:04:00,125.75,125.8,126.1,125.75,352
2013-12-09 09:05:00,125.8,125.95,126.1,125.8,138
2013-12-09 09:06:00,125.95,125.85,125.95,125.75,70
2013-12-09 09:07:00,125.85,125.3,125.85,125.3,148
2013-12-09 09:08:00,125.3,125.15,125.5,124.75,628
2013-12-09 09:09:00,125.15,125.2,125.25,125.0,336
2013-12-09 09:10:00,125.25,125.15,125.25,125.15,116
2013-12-09 09:11:00,125.15,125.0,125.15,125.0,196
2013-12-09 09:12:00,125.0,125.2,125.25,125.0,274
2013-12-09 09:13:00,125.2,125.15,125.35,125.15,238
2013-12-09 09:14:00,125.1,125.3,125.3,125.1,152
2013-12-09 09:15:00,125.2,125.25,125.3,125.2,96
2013-12-09 09:16:00,125.25,125.4,125.4,125.25,102
2013-12-09 09:17:00,125.4,125.25,125.4,125.25,92
2013-12-09 09:18:00,125.2,125.3,125.3,125.2,130
2013-12-09 09:19:00,125.25,125.2,125.3,125.2,88
2013-12-09 09:20:00,125.2,125.15,125.25,125.15,76
2013-12-09 09:21:00,125.15,125.15,125.2,125.05,76
2013-12-09 09:22:00,125.15,125.4,125.4,125.15,198
2013-12-09 09:23:00,125.4,125.3,125.4,125.3,90
2013-12-09 09:24:00,125.3,125.5,125.5,125.3,284
2013-12-09 09:25:00,125.5,125.6,125.85,125.5,162
2013-12-09 09:26:00,125.6,125.6,125.65,125.55,136
2013-12-09 09:27:00,125.6,125.7,125.75,125.6,60
2013-12-09 09:28:00,125.65,125.8,125.8,125.65,230
2013-12-09 09:29:00,125.8,126.25,126.3,125.8,314
2013-12-09 09:30:00,126.25,126.4,126.45,126.05,468
2013-12-09 09:31:00,126.45,126.3,126.45,126.25,324
2013-12-09 09:32:00,126.3,127.05,127.3,126.3,690
2013-12-09 09:33:00,127.05,127.6,127.8,126.9,848
2013-12-09 09:34:00,127.6,127.5,127.7,127.3,684
2013-12-09 09:35:00,127.5,128.0,128.05,127.5,1076
2013-12-09 09:36:00,128.0,127.75,128.0,127.7,590
2013-12-09 09:37:00,127.75,128.1,128.2,127.75,806
2013-12-09 09:38:00,128.05,128.4,128.45,128.05,1008
2013-12-09 09:39:00,128.4,128.0,128.4,127.95,826
2013-12-09 09:40:00,128.0,127.9,128.15,127.9,716
2013-12-09 09:41:00,127.9,127.8,127.95,127.6,598
2013-12-09 09:42:00,127.8,127.9,127.95,127.75,338
2013-12-09 09:43:00,127.9,127.85,127.9,127.8,142
2013-12-09 09:44:00,127.85,127.8,127.85,127.75,100
2013-12-09 09:45:00,127.8,128.0,128.05,127.8,184
2013-12-09 09:46:00,128.05,127.8,128.05,127.8,204
2013-12-09 09:47:00,127.8,127.75,127.8,127.7,198
2013-12-09 09:48:00,127.75,127.95,127.95,127.7,484
2013-12-09 09:49:00,127.95,127.8,127.95,127.8,132
2013-12-09 09:50:00,127.8,127.75,127.8,127.7,100
2013-12-09 09:51:00,127.75,127.7,127.75,127.7,154
2013-12-09 09:52:00,127.7,127.55,127.7,127.55,616
2013-12-09 09:53:00,127.55,127.6,127.65,127.5,136
2013-12-09 09:54:00,127.6,127.5,127.65,127.5,174
2013-12-09 09:55:00,127.5,127.5,127.65,127.5,296
2013-12-09 09:56:00,127.5,127.6,127.6,127.5,172
2013-12-09 09:57:00,127.6,127.75,127.75,127.6,238
2013-12-09 09:58:00,127.75,127.7,127.75,127.6,146
2013-12-09 09:59:00,127.7,127.7,127.8,127.7,112
2013-12-09 10:00:00,127.8,127.75,127.85,127.75,100
2013-12-09 10:01:00,127.75,127.75,127.8,127.7,28
2013-12-09 10:02:00,127.7,127.85,127.85,127.7,120
2013-12-09 10:03:00,127.8,128.05,128.1,127.8,394
2013-12-09 10:04:00,128.1,128.8,129.0,128.05,1416
2013-12-09 10:05:00,128.85,129.15,129.15,128.6,1006
2013-12-09 10:06:00,129.1,129.65,129.9,129.1,1708
2013-12-09 10:07:00,129.7,129.85,130.05,129.45,1930
2013-12-09 10:08:00,129.85,129.7,129.9,129.65,636
2013-12-09 10:09:00,129.7,129.95,129.95,129.7,804
2013-12-09 10:10:00,129.95,130.25,130.75,129.95,1934
2013-12-09 10:11:00,130.3,129.55,130.3,129.4,1680
2013-12-09 10:12:00,129.5,129.6,130.05,129.5,762
2013-12-09 10:13:00,129.6,129.55,129.75,129.55,636
2013-12-09 10:14:00,129.6,129.8,129.8,129.6,328
2013-12-09 10:15:00,129.8,129.8,130.0,129.75,708
2013-12-09 10:16:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:17:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:18:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:19:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:20:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:21:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:22:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:23:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:24:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:25:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:26:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:27:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:28:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:29:00,129.8,129.8,129.8,129.8,0
2013-12-09 10:30:00,129.8,129.8,129.8,129.8,34
2013-12-09 10:31:00,129.9,130.0,130.0,129.75,306
2013-12-09 10:32:00,130.0,130.15,130.3,130.0,844
2013-12-09 10:33:00,130.15,130.35,130.45,130.1,894
2013-12-09 10:34:00,130.4,130.15,130.55,130.15,1074
2013-12-09 10:35:00,130.2,130.0,130.2,129.85,462
2013-12-09 10:36:00,130.0,129.65,130.0,129.65,578
2013-12-09 10:37:00,129.65,129.8,129.8,129.65,1232
2013-12-09 10:38:00,129.8,129.65,129.8,129.65,476
2013-12-09 10:39:00,129.65,129.85,129.85,129.6,392
2013-12-09 10:40:00,129.85,129.75,129.85,129.7,200
2013-12-09 10:41:00,129.75,129.95,129.95,129.75,180
2013-12-09 10:42:00,130.0,130.8,131.05,129.95,3434
2013-12-09 10:43:00,130.8,131.2,131.2,130.5,1290
2013-12-09 10:44:00,131.2,131.1,131.45,131.0,1606
2013-12-09 10:45:00,131.1,131.25,131.5,131.1,918
2013-12-09 10:46:00,131.25,130.9,131.25,130.7,728
2013-12-09 10:47:00,130.85,131.3,131.4,130.85,736
2013-12-09 10:48:00,131.3,131.55,131.55,131.25,2004
2013-12-09 10:49:00,131.55,131.55,131.55,131.55,1212
2013-12-09 10:50:00,131.55,131.55,131.55,131.55,218
2013-12-09 10:51:00,131.55,131.55,131.55,131.55,90
2013-12-09 10:52:00,131.55,131.55,131.55,131.55,54
2013-12-09 10:53:00,131.55,131.55,131.55,131.55,26
2013-12-09 10:54:00,131.55,131.55,131.55,131.55,32
2013-12-09 10:55:00,131.55,131.55,131.55,131.55,18
2013-12-09 10:56:00,131.55,131.55,131.55,131.55,26
2013-12-09 10:57:00,131.55,131.55,131.55,131.55,14
2013-12-09 10:58:00,131.55,131.55,131.55,131.55,26
2013-12-09 10:59:00,131.55,131.55,131.55,131.55,14
2013-12-09 11:00:00,131.55,131.55,131.55,131.55,6
2013-12-09 11:01:00,131.55,131.55,131.55,131.55,6
2013-12-09 11:02:00,131.55,131.55,131.55,131.55,22
2013-12-09 11:03:00,131.55,131.55,131.55,131.55,2
2013-12-09 11:04:00,131.55,131.55,131.55,131.55,6
2013-12-09 11:05:00,131.55,131.55,131.55,131.55,0
2013-12-09 11:06:00,131.55,131.55,131.55,131.55,26
2013-12-09 11:07:00,131.55,131.55,131.55,131.55,4
2013-12-09 11:08:00,131.55,131.55,131.55,131.55,18
2013-12-09 11:09:00,131.55,131.55,131.55,131.55,18
2013-12-09 11:10:00,131.55,131.55,131.55,131.55,4
2013-12-09 11:11:00,131.55,131.55,131.55,131.55,2
2013-12-09 11:12:00,131.55,131.55,131.55,131.55,2
2013-12-09 11:13:00,131.55,131.55,131.55,131.55,6
2013-12-09 11:14:00,131.55,131.55,131.55,131.55,4
2013-12-09 11:15:00,131.55,131.55,131.55,131.55,8
2013-12-09 11:16:00,131.55,131.55,131.55,131.55,2
2013-12-09 11:17:00,131.55,131.55,131.55,131.55,20
2013-12-09 11:18:00,131.55,131.55,131.55,131.55,14
2013-12-09 11:19:00,131.55,131.55,131.55,131.55,2
2013-12-09 11:20:00,131.55,131.55,131.55,131.55,6
2013-12-09 11:21:00,131.55,131.55,131.55,131.55,16
2013-12-09 11:22:00,131.55,131.55,131.55,131.55,6
2013-12-09 11:23:00,131.55,131.55,131.55,131.55,28
2013-12-09 11:24:00,131.55,131.55,131.55,131.55,2
2013-12-09 11:25:00,131.55,131.55,131.55,131.55,0
2013-12-09 11:26:00,131.55,131.55,131.55,131.55,4
2013-12-09 11:27:00,131.55,131.55,131.55,131.55,4
2013-12-09 11:28:00,131.55,131.55,131.55,131.55,0
2013-12-09 11:29:00,131.55,131.55,131.55,131.55,0
2013-12-09 11:30:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:31:00,131.55,131.55,131.55,131.55,16
2013-12-09 13:32:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:33:00,131.55,131.55,131.55,131.55,60
2013-12-09 13:34:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:35:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:36:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:37:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:38:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:39:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:40:00,131.55,131.55,131.55,131.55,6
2013-12-09 13:41:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:42:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:43:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:44:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:45:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:46:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:47:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:48:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:49:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:50:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:51:00,131.55,131.55,131.55,131.55,10
2013-12-09 13:52:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:53:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:54:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:55:00,131.55,131.55,131.55,131.55,0
2013-12-09 13:56:00,131.55,131.55,131.55,131.55,2
2013-12-09 13:57:00,131.55,131.55,131.55,131.55,8
2013-12-09 13:58:00,131.55,131.55,131.55,131.55,6
2013-12-09 13:59:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:00:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:01:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:02:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:03:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:04:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:05:00,131.55,131.55,131.55,131.55,30
2013-12-09 14:06:00,131.55,131.55,131.55,131.55,6
2013-12-09 14:07:00,131.55,131.55,131.55,131.55,4
2013-12-09 14:08:00,131.55,131.55,131.55,131.55,6
2013-12-09 14:09:00,131.55,131.55,131.55,131.55,554
2013-12-09 14:10:00,131.55,131.55,131.55,131.25,5918
2013-12-09 14:11:00,131.55,131.55,131.55,131.55,72
2013-12-09 14:12:00,131.55,131.55,131.55,131.55,62
2013-12-09 14:13:00,131.55,131.55,131.55,131.55,4
2013-12-09 14:14:00,131.55,131.55,131.55,131.55,8
2013-12-09 14:15:00,131.55,131.55,131.55,131.55,44
2013-12-09 14:16:00,131.55,131.55,131.55,131.55,10
2013-12-09 14:17:00,131.55,131.55,131.55,131.55,30
2013-12-09 14:18:00,131.55,131.55,131.55,131.55,6
2013-12-09 14:19:00,131.55,131.55,131.55,131.55,8
2013-12-09 14:20:00,131.55,131.55,131.55,131.55,4
2013-12-09 14:21:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:22:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:23:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:24:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:25:00,131.55,131.55,131.55,131.55,60
2013-12-09 14:26:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:27:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:28:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:29:00,131.55,131.55,131.55,131.55,4
